DATE;TIME;OPEN;HIGH;LOW;CLOSE;VOL
14.11.2018;13:31;109620;109620;109550;109590;341
14.11.2018;13:32;109580;109610;109510;109530;461
14.11.2018;13:33;109530;109600;109500;109590;618
14.11.2018;13:34;109580;109600;109460;109480;902
14.11.2018;13:35;109480;109590;109480;109550;911
14.11.2018;13:36;109560;109590;109500;109560;606
14.11.2018;13:37;109550;109620;109550;109570;1072
14.11.2018;13:38;109580;109640;109580;109600;375
14.11.2018;13:39;109600;109650;109590;109620;223
14.11.2018;13:40;109620;109620;109520;109570;431
14.11.2018;13:41;109570;109610;109570;109580;464
14.11.2018;13:42;109600;109680;109600;109620;872
14.11.2018;13:43;109620;109650;109580;109600;312
14.11.2018;13:44;109590;109610;109550;109560;296
14.11.2018;13:45;109550;109610;109550;109580;195
14.11.2018;13:46;109570;109570;109520;109540;307
14.11.2018;13:47;109530;109710;109510;109700;850
14.11.2018;13:48;109700;109700;109630;109670;449
14.11.2018;13:49;109670;109710;109650;109650;311
14.11.2018;13:50;109650;109700;109630;109690;317
14.11.2018;13:51;109670;109800;109650;109790;1200
14.11.2018;13:52;109790;110040;109770;109980;3899
14.11.2018;13:53;109970;110100;109960;110010;1316
14.11.2018;13:54;110010;110020;109920;109950;762
14.11.2018;13:55;109930;110080;109930;110020;885
14.11.2018;13:56;110020;110090;109950;109970;1445
14.11.2018;13:57;109960;109990;109810;109860;1212
14.11.2018;13:58;109850;109920;109820;109910;412
14.11.2018;13:59;109920;109960;109890;109950;395
14.11.2018;14:00;109960;110140;109960;110110;1254
14.11.2018;14:06;110100;110220;110000;110140;2974
14.11.2018;14:07;110140;110180;110060;110070;851
14.11.2018;14:08;110070;110100;110000;110020;675
14.11.2018;14:09;110020;110020;109950;109990;828
14.11.2018;14:10;109980;110060;109980;110010;958
14.11.2018;14:11;110020;110110;110020;110040;1153
14.11.2018;14:12;110040;110090;109990;109990;414
14.11.2018;14:13;109990;110040;109980;110020;217
14.11.2018;14:14;110020;110020;109930;109960;570
14.11.2018;14:15;109960;110000;109960;109980;368
14.11.2018;14:16;109980;110070;109980;110030;765
14.11.2018;14:17;110030;110040;109880;109900;1033
14.11.2018;14:18;109900;109900;109840;109870;408
14.11.2018;14:19;109860;109900;109860;109880;153
14.11.2018;14:20;109880;109880;109820;109820;467
14.11.2018;14:21;109830;109900;109820;109860;579
14.11.2018;14:22;109850;109850;109770;109820;821
14.11.2018;14:23;109820;109850;109790;109800;407
14.11.2018;14:24;109810;109840;109780;109800;229
14.11.2018;14:25;109800;109810;109620;109630;940
14.11.2018;14:26;109630;109740;109620;109690;517
14.11.2018;14:27;109680;109730;109650;109660;455
14.11.2018;14:28;109660;109700;109640;109660;277
14.11.2018;14:29;109670;109700;109650;109700;361
14.11.2018;14:30;109700;109740;109670;109720;421
14.11.2018;14:31;109720;109750;109670;109740;425
14.11.2018;14:32;109730;109810;109710;109810;339
14.11.2018;14:33;109800;109820;109770;109810;463
14.11.2018;14:34;109810;109870;109810;109850;739
14.11.2018;14:35;109850;109950;109830;109930;1287
14.11.2018;14:36;109930;109940;109840;109860;385
14.11.2018;14:37;109870;109890;109830;109870;230
14.11.2018;14:38;109870;109880;109830;109830;75
14.11.2018;14:39;109830;109900;109820;109880;381
14.11.2018;14:40;109890;109920;109880;109920;341
14.11.2018;14:41;109920;109940;109870;109900;321
14.11.2018;14:42;109900;109950;109900;109920;349
14.11.2018;14:43;109920;109950;109910;109940;461
14.11.2018;14:44;109940;110000;109920;109980;841
14.11.2018;14:45;109970;110020;109960;110000;1799
14.11.2018;14:46;110010;110040;109990;110010;271
14.11.2018;14:47;110000;110100;109990;109990;912
14.11.2018;14:48;109990;110010;109900;110010;1476
14.11.2018;14:49;110010;110030;109940;109950;354
14.11.2018;14:50;109970;110000;109950;109980;159
14.11.2018;14:51;109970;109980;109840;109870;627
14.11.2018;14:52;109870;109880;109850;109870;201
14.11.2018;14:53;109870;109900;109820;109870;369
14.11.2018;14:54;109860;109860;109800;109820;499
14.11.2018;14:55;109820;109850;109800;109830;362
14.11.2018;14:56;109840;109870;109800;109870;264
14.11.2018;14:57;109870;109870;109780;109820;716
14.11.2018;14:58;109820;109830;109720;109760;1151
14.11.2018;14:59;109760;109810;109720;109800;632
14.11.2018;15:00;109800;109800;109740;109770;342
14.11.2018;15:01;109770;109900;109760;109900;1374
14.11.2018;15:02;109890;109890;109840;109880;498
14.11.2018;15:03;109880;109890;109810;109880;342
14.11.2018;15:04;109880;109890;109830;109840;815
14.11.2018;15:05;109850;109920;109830;109870;1069
14.11.2018;15:06;109870;109870;109720;109740;773
14.11.2018;15:07;109730;109790;109730;109760;426
14.11.2018;15:08;109780;109820;109770;109800;181
14.11.2018;15:09;109780;109860;109760;109810;329
14.11.2018;15:10;109820;109850;109810;109810;237
14.11.2018;15:11;109820;109850;109780;109850;449
14.11.2018;15:12;109850;109850;109770;109800;345
14.11.2018;15:13;109790;109810;109760;109800;168
14.11.2018;15:14;109780;109790;109760;109780;94
14.11.2018;15:15;109790;109810;109780;109800;133
14.11.2018;15:16;109800;109880;109800;109840;562
14.11.2018;15:17;109850;109880;109800;109800;289
14.11.2018;15:18;109800;109830;109760;109810;300
14.11.2018;15:19;109800;109800;109730;109750;208
14.11.2018;15:20;109760;109820;109760;109820;607
14.11.2018;15:21;109810;109940;109800;109890;1783
14.11.2018;15:22;109890;110050;109890;110020;2594
14.11.2018;15:23;110020;110080;110010;110020;730
14.11.2018;15:24;110020;110060;110000;110050;558
14.11.2018;15:25;110050;110140;110040;110070;956
14.11.2018;15:26;110070;110080;109960;109990;583
14.11.2018;15:27;109990;110060;109990;110020;329
14.11.2018;15:28;110030;110040;109990;110000;410
14.11.2018;15:29;109990;110060;109990;109990;229
14.11.2018;15:30;110000;110040;109980;110030;334
14.11.2018;15:31;110040;110050;109990;109990;431
14.11.2018;15:32;109990;110080;109980;110060;595
14.11.2018;15:33;110060;110190;110060;110130;1055
14.11.2018;15:34;110120;110150;110120;110130;288
14.11.2018;15:35;110150;110170;110130;110160;483
14.11.2018;15:36;110160;110270;110160;110250;1810
14.11.2018;15:37;110260;110380;110240;110370;2010
14.11.2018;15:38;110380;110400;110320;110330;1532
14.11.2018;15:39;110340;110370;110300;110370;879
14.11.2018;15:40;110350;110380;110320;110330;1004
14.11.2018;15:41;110330;110350;110280;110320;893
14.11.2018;15:42;110320;110330;110260;110260;579
14.11.2018;15:43;110270;110300;110260;110270;444
14.11.2018;15:44;110260;110290;110260;110270;366
14.11.2018;15:45;110280;110290;110260;110280;325
14.11.2018;15:46;110280;110310;110240;110240;657
14.11.2018;15:47;110260;110280;110250;110280;366
14.11.2018;15:48;110260;110320;110250;110290;922
14.11.2018;15:49;110300;110320;110270;110280;979
14.11.2018;15:50;110280;110320;110260;110290;2353
14.11.2018;15:51;110290;110310;110250;110260;403
14.11.2018;15:52;110270;110280;110210;110260;695
14.11.2018;15:53;110260;110310;110240;110240;486
14.11.2018;15:54;110230;110300;110200;110210;785
14.11.2018;15:55;110220;110240;110130;110150;1051
14.11.2018;15:56;110150;110200;110130;110170;449
14.11.2018;15:57;110180;110180;110110;110120;803
14.11.2018;15:58;110120;110170;110120;110160;203
14.11.2018;15:59;110150;110230;110140;110200;789
14.11.2018;16:00;110220;110260;110220;110240;535
14.11.2018;16:01;110250;110290;110220;110230;541
14.11.2018;16:02;110240;110240;110170;110230;553
14.11.2018;16:03;110230;110300;110230;110280;458
14.11.2018;16:04;110290;110300;110250;110270;190
14.11.2018;16:05;110280;110300;110270;110290;376
14.11.2018;16:06;110280;110380;110280;110330;1235
14.11.2018;16:07;110340;110400;110320;110360;689
14.11.2018;16:08;110360;110480;110350;110470;1875
14.11.2018;16:09;110470;110520;110450;110500;1044
14.11.2018;16:10;110510;110540;110440;110460;1501
14.11.2018;16:11;110450;110520;110450;110510;797
14.11.2018;16:12;110500;110560;110490;110550;951
14.11.2018;16:13;110560;110560;110460;110460;1123
14.11.2018;16:14;110470;110490;110420;110460;1021
14.11.2018;16:15;110470;110470;110430;110440;288
14.11.2018;16:16;110440;110500;110440;110460;655
14.11.2018;16:17;110460;110500;110460;110470;222
14.11.2018;16:18;110460;110550;110460;110510;901
14.11.2018;16:19;110510;110610;110500;110580;1060
14.11.2018;16:20;110560;110650;110550;110600;1016
14.11.2018;16:21;110580;110770;110570;110640;2917
14.11.2018;16:22;110640;110670;110520;110530;1106
14.11.2018;16:23;110520;110580;110480;110480;814
14.11.2018;16:24;110480;110490;110420;110440;890
14.11.2018;16:25;110430;110510;110430;110450;520
14.11.2018;16:26;110450;110500;110440;110480;371
14.11.2018;16:27;110490;110510;110470;110500;259
14.11.2018;16:28;110490;110510;110460;110480;348
14.11.2018;16:29;110490;110500;110470;110500;230
14.11.2018;16:30;110500;110660;110500;110640;1092
14.11.2018;16:31;110640;110980;110640;110910;4560
14.11.2018;16:32;110920;111030;110880;110900;2151
14.11.2018;16:33;110910;110930;110780;110810;1426
14.11.2018;16:34;110820;110860;110800;110820;485
14.11.2018;16:35;110820;110950;110800;110910;1264
14.11.2018;16:36;110900;110970;110860;110870;1138
14.11.2018;16:37;110880;110910;110840;110860;1442
14.11.2018;16:38;110860;110980;110860;110890;941
14.11.2018;16:39;110900;110900;110850;110870;603
14.11.2018;16:40;110870;110920;110830;110850;476
14.11.2018;16:41;110850;110870;110770;110790;982
14.11.2018;16:42;110790;110850;110780;110800;438
14.11.2018;16:43;110800;110820;110780;110780;408
14.11.2018;16:44;110790;110890;110770;110840;713
14.11.2018;16:45;110840;110900;110820;110860;380
14.11.2018;16:46;110860;110950;110850;110860;563
14.11.2018;16:47;110870;111000;110860;110920;1286
14.11.2018;16:48;110910;111090;110910;111020;2389
14.11.2018;16:49;111020;111040;110970;110990;652
14.11.2018;16:50;111000;111070;111000;111070;1290
14.11.2018;16:51;111060;111110;111050;111080;826
14.11.2018;16:52;111080;111090;110990;110990;858
14.11.2018;16:53;110990;111050;110960;111040;1181
14.11.2018;16:54;111020;111030;110930;110960;622
14.11.2018;16:55;110960;111010;110910;110940;595
14.11.2018;16:56;110950;111020;110950;111010;298
14.11.2018;16:57;111010;111040;110980;110990;465
14.11.2018;16:58;110990;111000;110910;110940;368
14.11.2018;16:59;110930;110940;110840;110850;1037
14.11.2018;17:00;110840;110870;110660;110680;2520
14.11.2018;17:01;110660;110890;110660;110780;1489
14.11.2018;17:02;110790;110810;110710;110710;832
14.11.2018;17:03;110700;110760;110700;110750;613
14.11.2018;17:04;110760;110810;110720;110730;1053
14.11.2018;17:05;110720;110800;110690;110800;606
14.11.2018;17:06;110790;110810;110760;110780;307
14.11.2018;17:07;110790;110820;110760;110800;212
14.11.2018;17:08;110800;110800;110750;110760;352
14.11.2018;17:09;110750;110800;110720;110790;260
14.11.2018;17:10;110790;110800;110770;110790;264
14.11.2018;17:11;110790;110860;110730;110860;766
14.11.2018;17:12;110850;110860;110820;110850;494
14.11.2018;17:13;110840;110900;110820;110890;433
14.11.2018;17:14;110890;111000;110880;110970;1161
14.11.2018;17:15;110980;111100;110970;111090;835
14.11.2018;17:16;111090;111200;111060;111170;2784
14.11.2018;17:17;111170;111180;111090;111100;1014
14.11.2018;17:18;111110;111210;111110;111180;1245
14.11.2018;17:19;111180;111200;111160;111160;797
14.11.2018;17:20;111160;111190;111090;111170;545
14.11.2018;17:21;111180;111210;111150;111160;568
14.11.2018;17:22;111170;111290;111160;111270;1523
14.11.2018;17:23;111260;111310;111250;111300;745
14.11.2018;17:24;111280;111320;111240;111250;667
14.11.2018;17:25;111260;111350;111240;111330;964
14.11.2018;17:26;111340;111390;111330;111370;1175
14.11.2018;17:27;111370;111390;111210;111250;1517
14.11.2018;17:28;111250;111290;111160;111200;1102
14.11.2018;17:29;111200;111240;111190;111230;878
14.11.2018;17:30;111220;111240;111190;111230;614
14.11.2018;17:31;111230;111290;111170;111200;1976
14.11.2018;17:32;111210;111320;111190;111290;845
14.11.2018;17:33;111300;111360;111260;111270;1450
14.11.2018;17:34;111270;111330;111230;111230;1171
14.11.2018;17:35;111230;111300;111200;111260;975
14.11.2018;17:36;111260;111320;111240;111300;1475
14.11.2018;17:37;111310;111380;111250;111260;1239
14.11.2018;17:38;111260;111280;111190;111210;694
14.11.2018;17:39;111190;111210;111070;111090;1313
14.11.2018;17:40;111100;111160;111060;111070;1134
14.11.2018;17:41;111070;111120;111020;111090;1345
14.11.2018;17:42;111100;111180;111100;111130;742
14.11.2018;17:43;111130;111250;111120;111250;697
14.11.2018;17:44;111240;111320;111240;111280;932
14.11.2018;17:45;111290;111460;111280;111450;2629
14.11.2018;17:46;111460;111480;111380;111380;2039
14.11.2018;17:47;111380;111380;111300;111300;1029
14.11.2018;17:48;111300;111390;111300;111340;775
14.11.2018;17:49;111330;111390;111310;111350;731
14.11.2018;17:50;111350;111370;111320;111350;376
14.11.2018;17:51;111360;111410;111330;111380;692
14.11.2018;17:52;111380;111400;111300;111310;801
14.11.2018;17:53;111310;111320;111220;111260;840
14.11.2018;17:54;111250;111290;111200;111240;682
14.11.2018;17:55;111250;111320;111230;111240;804
14.11.2018;17:56;111250;111280;111170;111220;587
14.11.2018;17:57;111220;111280;111190;111230;662
14.11.2018;17:58;111220;111310;111210;111240;906
14.11.2018;17:59;111230;111250;111180;111210;377
14.11.2018;18:00;111230;111340;111200;111320;913
14.11.2018;18:01;111320;111360;111300;111310;1127
14.11.2018;18:02;111310;111340;111270;111290;632
14.11.2018;18:03;111280;111340;111100;111130;1697
14.11.2018;18:04;111130;111220;111120;111130;612
14.11.2018;18:05;111130;111220;111130;111210;499
14.11.2018;18:06;111210;111310;111200;111300;1044
14.11.2018;18:07;111320;111350;111260;111290;639
14.11.2018;18:08;111300;111430;111280;111370;1211
14.11.2018;18:09;111370;111420;111250;111260;1184
14.11.2018;18:10;111250;111310;111130;111140;1149
14.11.2018;18:11;111150;111230;111110;111120;1038
14.11.2018;18:12;111130;111190;110980;111000;1748
14.11.2018;18:13;111000;111010;110890;110960;2462
14.11.2018;18:14;110970;111020;110930;110940;1058
14.11.2018;18:15;110940;110980;110880;110880;1561
14.11.2018;18:16;110890;110960;110880;110920;1172
14.11.2018;18:17;110910;111010;110900;110950;1336
14.11.2018;18:18;110940;110990;110940;110970;816
14.11.2018;18:19;110970;111010;110940;110960;576
14.11.2018;18:20;110960;111060;110960;111020;1376
14.11.2018;18:21;111020;111030;110940;110960;615
14.11.2018;18:22;110960;111020;110890;111010;789
14.11.2018;18:23;111010;111050;110990;111040;981
14.11.2018;18:24;111040;111050;110980;111040;384
14.11.2018;18:25;111050;111070;111010;111030;807
14.11.2018;18:26;111050;111050;110950;110980;883
14.11.2018;18:27;110990;111070;110990;111030;209
14.11.2018;18:28;111040;111110;111040;111100;689
14.11.2018;18:29;111100;111160;111090;111120;904
14.11.2018;18:30;111120;111140;111070;111140;889
14.11.2018;18:31;111140;111150;111040;111080;580
14.11.2018;18:32;111080;111110;111050;111110;338
14.11.2018;18:33;111110;111150;111100;111130;345
14.11.2018;18:34;111140;111310;111130;111280;1892
14.11.2018;18:35;111270;111340;111270;111330;1560
14.11.2018;18:36;111330;111380;111290;111290;1794
14.11.2018;18:37;111290;111440;111270;111420;1936
14.11.2018;18:38;111420;111500;111420;111470;2362
14.11.2018;18:39;111480;111570;111470;111510;1855
14.11.2018;18:40;111520;111570;111500;111510;1229
14.11.2018;18:41;111520;111520;111430;111480;1487
14.11.2018;18:42;111490;111520;111440;111470;1296
14.11.2018;18:43;111460;111520;111440;111520;791
14.11.2018;18:44;111520;111560;111500;111550;939
14.11.2018;18:45;111560;111800;111530;111780;3919
14.11.2018;19:06;111500;111500;111190;111350;3893
14.11.2018;19:07;111350;111370;111300;111340;821
14.11.2018;19:08;111340;111350;111240;111250;801
14.11.2018;19:09;111240;111310;111220;111290;999
14.11.2018;19:10;111290;111310;111250;111280;447
14.11.2018;19:11;111270;111300;111230;111290;916
14.11.2018;19:12;111280;111360;111270;111290;530
14.11.2018;19:13;111290;111320;111210;111250;729
14.11.2018;19:14;111250;111320;111230;111310;364
14.11.2018;19:15;111290;111290;111230;111250;225
14.11.2018;19:16;111240;111270;111090;111130;1157
14.11.2018;19:17;111130;111230;111120;111160;738
14.11.2018;19:18;111170;111200;111120;111160;572
14.11.2018;19:19;111160;111280;111150;111260;517
14.11.2018;19:20;111260;111270;111230;111240;281
14.11.2018;19:21;111240;111280;111210;111270;194
14.11.2018;19:22;111280;111340;111270;111320;759
14.11.2018;19:23;111320;111340;111270;111290;350
14.11.2018;19:24;111270;111320;111240;111260;540
14.11.2018;19:25;111270;111280;111240;111260;403
14.11.2018;19:26;111270;111310;111140;111160;931
14.11.2018;19:27;111170;111200;111100;111150;1565
14.11.2018;19:28;111160;111210;111110;111190;1122
14.11.2018;19:29;111190;111210;111110;111150;618
14.11.2018;19:30;111160;111180;111030;111090;2002
14.11.2018;19:31;111100;111150;111050;111100;2541
14.11.2018;19:32;111090;111110;111060;111060;679
14.11.2018;19:33;111070;111130;111070;111110;1198
14.11.2018;19:34;111120;111140;111050;111110;742
14.11.2018;19:35;111100;111170;111060;111140;1521
14.11.2018;19:36;111130;111140;111090;111120;796
14.11.2018;19:37;111130;111170;111110;111120;248
14.11.2018;19:38;111130;111140;111060;111100;513
14.11.2018;19:39;111110;111150;111080;111100;327
14.11.2018;19:40;111100;111110;111050;111050;606
14.11.2018;19:41;111060;111120;111050;111120;375
14.11.2018;19:42;111120;111130;111060;111080;213
14.11.2018;19:43;111080;111110;111060;111060;240
14.11.2018;19:44;111070;111090;111030;111080;286
14.11.2018;19:45;111080;111140;111080;111090;243
14.11.2018;19:46;111100;111110;110970;110970;712
14.11.2018;19:47;110970;110990;110930;110940;1096
14.11.2018;19:48;110940;110960;110920;110960;380
14.11.2018;19:49;110960;111000;110950;110980;338
14.11.2018;19:50;110990;111030;110980;111000;335
14.11.2018;19:51;111000;111060;110970;111060;587
14.11.2018;19:52;111060;111090;111040;111060;439
14.11.2018;19:53;111050;111110;111050;111060;723
14.11.2018;19:54;111060;111250;111050;111240;1064
14.11.2018;19:55;111250;111370;111230;111340;1198
14.11.2018;19:56;111330;111340;111200;111210;596
14.11.2018;19:57;111210;111270;111180;111250;342
14.11.2018;19:58;111240;111390;111240;111370;705
14.11.2018;19:59;111380;111470;111370;111410;954
14.11.2018;20:00;111410;111420;111350;111410;430
14.11.2018;20:01;111410;111430;111260;111290;634
14.11.2018;20:02;111300;111320;111260;111320;223
14.11.2018;20:03;111330;111370;111320;111350;199
14.11.2018;20:04;111360;111370;111280;111290;275
14.11.2018;20:05;111300;111350;111290;111310;152
14.11.2018;20:06;111310;111310;111250;111300;246
14.11.2018;20:07;111310;111380;111310;111330;297
14.11.2018;20:08;111330;111380;111330;111350;371
14.11.2018;20:09;111370;111370;111290;111300;292
14.11.2018;20:10;111310;111340;111300;111300;81
14.11.2018;20:11;111300;111330;111270;111330;236
14.11.2018;20:12;111330;111340;111290;111290;165
14.11.2018;20:13;111290;111310;111250;111260;220
14.11.2018;20:14;111270;111340;111260;111320;213
14.11.2018;20:15;111320;111320;111240;111280;170
14.11.2018;20:16;111280;111310;111280;111290;86
14.11.2018;20:17;111310;111330;111290;111310;63
14.11.2018;20:18;111300;111370;111270;111340;259
14.11.2018;20:19;111350;111470;111350;111450;494
14.11.2018;20:20;111460;111620;111460;111560;1350
14.11.2018;20:21;111570;111590;111510;111510;600
14.11.2018;20:22;111520;111670;111520;111600;858
14.11.2018;20:23;111610;111660;111610;111650;480
14.11.2018;20:24;111650;111700;111640;111670;812
14.11.2018;20:25;111670;111700;111630;111630;851
14.11.2018;20:26;111640;111640;111590;111620;422
14.11.2018;20:27;111600;111650;111580;111640;284
14.11.2018;20:28;111640;111650;111610;111630;163
14.11.2018;20:29;111640;111690;111640;111660;242
14.11.2018;20:30;111660;111680;111600;111600;265
14.11.2018;20:31;111600;111630;111580;111610;219
14.11.2018;20:32;111600;111610;111530;111550;341
14.11.2018;20:33;111550;111590;111530;111560;161
14.11.2018;20:34;111550;111550;111500;111500;434
14.11.2018;20:35;111500;111530;111480;111510;608
14.11.2018;20:36;111510;111510;111430;111470;479
14.11.2018;20:37;111470;111490;111360;111360;675
14.11.2018;20:38;111370;111370;111250;111290;800
14.11.2018;20:39;111290;111360;111290;111360;270
14.11.2018;20:40;111360;111360;111300;111360;163
14.11.2018;20:41;111360;111370;111300;111310;300
14.11.2018;20:42;111320;111320;111180;111240;799
14.11.2018;20:43;111230;111250;111150;111160;467
14.11.2018;20:44;111170;111220;111150;111160;302
14.11.2018;20:45;111170;111170;111040;111120;1140
14.11.2018;20:46;111110;111180;111070;111150;620
14.11.2018;20:47;111160;111230;111120;111210;844
14.11.2018;20:48;111210;111320;111200;111300;1218
14.11.2018;20:49;111310;111450;111290;111370;1327
14.11.2018;20:50;111370;111410;111350;111380;444
14.11.2018;20:51;111390;111390;111280;111350;949
14.11.2018;20:52;111350;111530;111320;111360;1034
14.11.2018;20:53;111360;111380;111270;111290;1064
14.11.2018;20:54;111300;111410;111290;111400;830
14.11.2018;20:55;111400;111410;111300;111300;259
14.11.2018;20:56;111310;111370;111310;111320;253
14.11.2018;20:57;111310;111340;111270;111280;1022
14.11.2018;20:58;111280;111290;111210;111210;582
14.11.2018;20:59;111230;111230;111180;111190;512
14.11.2018;21:00;111200;111250;111130;111250;1103
14.11.2018;21:01;111240;111350;111200;111300;978
14.11.2018;21:02;111330;111340;111280;111290;185
14.11.2018;21:03;111280;111330;111280;111290;158
14.11.2018;21:04;111290;111310;111280;111300;72
14.11.2018;21:05;111300;111340;111280;111340;91
14.11.2018;21:06;111320;111350;111260;111310;566
14.11.2018;21:07;111320;111350;111310;111340;429
14.11.2018;21:08;111350;111360;111270;111280;289
14.11.2018;21:09;111270;111320;111270;111280;145
14.11.2018;21:10;111280;111300;111280;111300;97
14.11.2018;21:11;111300;111330;111180;111200;390
14.11.2018;21:12;111190;111190;111060;111090;935
14.11.2018;21:13;111070;111120;111020;111100;700
14.11.2018;21:14;111110;111150;111100;111140;258
14.11.2018;21:15;111150;111180;111130;111160;803
14.11.2018;21:16;111160;111260;111160;111180;607
14.11.2018;21:17;111180;111190;111100;111140;343
14.11.2018;21:18;111140;111220;111120;111120;446
14.11.2018;21:19;111130;111200;111120;111130;329
14.11.2018;21:20;111110;111210;111100;111140;271
14.11.2018;21:21;111140;111230;111100;111210;848
14.11.2018;21:22;111200;111220;111170;111180;307
14.11.2018;21:23;111170;111200;111120;111200;191
14.11.2018;21:24;111190;111220;111140;111150;289
14.11.2018;21:25;111140;111170;111070;111110;300
14.11.2018;21:26;111110;111130;111050;111090;529
14.11.2018;21:27;111080;111090;111060;111080;100
14.11.2018;21:28;111070;111120;111050;111090;461
14.11.2018;21:29;111090;111090;110950;111040;857
14.11.2018;21:30;111040;111090;111020;111080;278
14.11.2018;21:31;111080;111080;111030;111060;334
14.11.2018;21:32;111060;111070;111000;111000;551
14.11.2018;21:33;111010;111010;110960;110960;647
14.11.2018;21:34;110970;111020;110960;111010;348
14.11.2018;21:35;111010;111070;111010;111070;342
14.11.2018;21:36;111050;111120;111020;111090;217
14.11.2018;21:37;111100;111130;111070;111130;238
14.11.2018;21:38;111130;111130;111090;111100;137
14.11.2018;21:39;111090;111120;111080;111080;91
14.11.2018;21:40;111080;111150;111080;111150;173
14.11.2018;21:41;111150;111170;111060;111070;261
14.11.2018;21:42;111080;111090;110990;111020;513
14.11.2018;21:43;111030;111030;111000;111020;155
14.11.2018;21:44;111020;111040;110990;111000;301
14.11.2018;21:45;111000;111000;110830;110880;1623
14.11.2018;21:46;110880;110930;110860;110860;651
14.11.2018;21:47;110850;110910;110830;110880;325
14.11.2018;21:48;110880;110920;110880;110920;409
14.11.2018;21:49;110920;110940;110880;110900;479
14.11.2018;21:50;110900;110950;110900;110940;242
14.11.2018;21:51;110930;110950;110880;110950;427
14.11.2018;21:52;110950;111000;110920;111000;681
14.11.2018;21:53;111000;111000;110960;110990;379
14.11.2018;21:54;111000;111040;110970;111020;462
14.11.2018;21:55;111030;111050;111000;111010;401
14.11.2018;21:56;111010;111160;111010;111140;1013
14.11.2018;21:57;111140;111220;111140;111170;607
14.11.2018;21:58;111170;111190;111140;111180;304
14.11.2018;21:59;111180;111210;111130;111150;235
14.11.2018;22:00;111130;111190;111110;111160;99
14.11.2018;22:01;111150;111160;111070;111080;288
14.11.2018;22:02;111070;111080;110990;111010;433
14.11.2018;22:03;111020;111020;110880;110920;888
14.11.2018;22:04;110910;110920;110860;110900;346
14.11.2018;22:05;110890;110890;110730;110760;1680
14.11.2018;22:06;110760;110780;110650;110680;980
14.11.2018;22:07;110680;110790;110650;110780;972
14.11.2018;22:08;110770;110830;110770;110790;471
14.11.2018;22:09;110800;110810;110760;110780;376
14.11.2018;22:10;110770;110830;110760;110810;399
14.11.2018;22:11;110810;110850;110800;110850;279
14.11.2018;22:12;110850;110950;110830;110930;374
14.11.2018;22:13;110920;111040;110920;111010;556
14.11.2018;22:14;110990;111000;110960;110970;290
14.11.2018;22:15;110990;111140;110950;111100;863
14.11.2018;22:16;111100;111300;111090;111250;2030
14.11.2018;22:17;111250;111250;111160;111230;753
14.11.2018;22:18;111210;111240;111150;111240;284
14.11.2018;22:19;111250;111300;111180;111220;550
14.11.2018;22:20;111220;111240;111150;111170;287
14.11.2018;22:21;111170;111190;111130;111150;262
14.11.2018;22:22;111140;111240;111140;111230;342
14.11.2018;22:23;111240;111250;111170;111200;300
14.11.2018;22:24;111200;111210;111110;111120;355
14.11.2018;22:25;111130;111170;111100;111120;407
14.11.2018;22:26;111110;111110;111030;111030;551
14.11.2018;22:27;111020;111040;110860;110910;1475
14.11.2018;22:28;110910;111050;110890;111040;793
14.11.2018;22:29;111050;111050;110970;110970;251
14.11.2018;22:30;110960;110970;110940;110940;307
14.11.2018;22:31;110940;110950;110890;110940;430
14.11.2018;22:32;110940;111090;110940;111060;802
14.11.2018;22:33;111070;111100;111040;111090;566
14.11.2018;22:34;111080;111100;111000;111020;240
14.11.2018;22:35;111030;111070;111020;111040;186
14.11.2018;22:36;111040;111060;110970;111000;458
14.11.2018;22:37;111020;111130;110990;111110;496
14.11.2018;22:38;111120;111220;111110;111190;774
14.11.2018;22:39;111180;111250;111180;111180;330
14.11.2018;22:40;111190;111200;111120;111130;137
14.11.2018;22:41;111140;111220;111090;111110;557
14.11.2018;22:42;111130;111140;111030;111070;264
14.11.2018;22:43;111070;111140;111040;111090;235
14.11.2018;22:44;111090;111130;111070;111070;122
14.11.2018;22:45;111080;111110;111040;111080;263
14.11.2018;22:46;111090;111110;111050;111090;191
14.11.2018;22:47;111090;111160;111080;111160;261
14.11.2018;22:48;111160;111170;111080;111110;98
14.11.2018;22:49;111090;111170;111090;111170;358
14.11.2018;22:50;111180;111200;111150;111160;188
14.11.2018;22:51;111170;111260;111130;111250;328
14.11.2018;22:52;111240;111250;111180;111250;224
14.11.2018;22:53;111240;111340;111220;111330;583
14.11.2018;22:54;111320;111340;111260;111290;312
14.11.2018;22:55;111300;111420;111290;111410;760
14.11.2018;22:56;111390;111460;111380;111420;642
14.11.2018;22:57;111420;111560;111370;111530;1135
14.11.2018;22:58;111540;111640;111530;111580;1095
14.11.2018;22:59;111590;111700;111520;111630;1939
14.11.2018;23:00;111620;111670;111590;111640;462
14.11.2018;23:01;111650;111650;111520;111540;709
14.11.2018;23:02;111530;111630;111530;111590;385
14.11.2018;23:03;111610;111640;111580;111630;232
14.11.2018;23:04;111630;111640;111580;111620;185
14.11.2018;23:05;111600;111640;111600;111640;98
14.11.2018;23:06;111640;111700;111620;111680;1125
14.11.2018;23:07;111670;111740;111630;111630;663
14.11.2018;23:08;111630;111720;111600;111680;583
